ID,Day,Hour,Day_of_the_Week,Channel,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Conversions,,Channel,,,Hour,Facebook,Impr. Facebook,Google Search,Impr. Google Search,Youtube,Impr. Youtube,Snapchat,Impr. Snapchat,TikTok,Impr. Snapchat
BXJDHA00005832,16/09/2018,13,domingo,Facebook,154124,102726,91133,12518,"$1.091,93",388,,,,,,,,,,,,,,,
BXJDHA00019186,24/10/2018,05,quarta-feira,Snapchat,2177,1729,1213,276,"$24,07",5,,,,,,,,,,,,,,,
BXJDHA00010789,27/10/2018,20,sábado,Facebook,599222,348551,296474,37245,"$3.248,09",559,,,,,,,,,,,,,,,
BXJDHA00013437,11/11/2018,15,domingo,Snapchat,2751,1873,1813,336,"$29,30",11,,,,,,,,,,,,,,,
BXJDHA00012076,09/11/2018,13,sexta-feira,Snapchat,963052,663292,551400,68497,"$5.973,04",1301,,,,,,,,,,,,,,,
BXJDHA00006462,18/09/2018,14,terça-feira,Facebook,189418,102908,85126,9734,"$848,80",302,,,,,,,,,,,,,,,
BXJDHA00021382,29/10/2018,22,segunda-feira,Snapchat,1135717,716207,603055,77265,"$6.737,16",1468,,,,,,,,,,,,,,,
BXJDHA00015033,24/11/2018,04,sábado,Facebook,23645,16352,14313,2093,"$182,47",71,,,,,,,,,,,,,,,
BXJDHA00022379,07/11/2018,05,quarta-feira,Snapchat,231,125,122,45,"$3,92",1,,,,,,,,,,,,,,,
BXJDHA00014195,21/11/2018,13,quarta-feira,Facebook,245902,162589,127196,17282,"$1.506,56",207,,,,,,,,,,,,,,,
BXJDHA00020001,21/10/2018,20,domingo,Snapchat,44951,29733,18669,2856,"$248,97",97,,,,,,,,,,,,,,,
BXJDHA00014621,22/11/2018,20,quinta-feira,Snapchat,1110656,699273,583859,80292,"$6.998,83",964,,,,,,,,,,,,,,,
BXJDHA00024839,15/11/2018,08,quinta-feira,Facebook,703,525,455,59,"$5,14",1,,,,,,,,,,,,,,,
BXJDHA00009326,09/10/2018,14,terça-feira,Facebook,182021,123591,106402,15308,"$1.334,16",413,,,,,,,,,,,,,,,
BXJDHA00008898,08/10/2018,15,segunda-feira,Facebook,231302,136146,117756,15416,"$1.343,48",478,,,,,,,,,,,,,,,
BXJDHA00012893,04/11/2018,06,domingo,Snapchat,733,460,438,93,"$8,10",1,,,,,,,,,,,,,,,
BXJDHA00005369,15/09/2018,02,sábado,Snapchat,2667,1762,748,107,"$9,32",1,,,,,,,,,,,,,,,
BXJDHA00011719,08/11/2018,04,quinta-feira,Snapchat,11247,8173,6721,1117,"$97,33",17,,,,,,,,,,,,,,,
BXJDHA00013700,17/11/2018,12,sábado,Facebook,1564,1122,935,115,"$10,02",3,,,,,,,,,,,,,,,
BXJDHA00003790,07/09/2018,12,sexta-feira,Facebook,334227,203802,180019,22269,"$1.939,97",423,,,,,,,,,,,,,,,
BXJDHA00027667,21/11/2018,03,quarta-feira,Snapchat,21,9,9,4,"$0,35",0,,,,,,,,,,,,,,,
BXJDHA00009124,06/10/2018,10,sábado,Facebook,324284,179786,153374,18446,"$1.606,79",350,,,,,,,,,,,,,,,
BXJDHA00004563,09/09/2018,15,domingo,Facebook,202811,123136,107302,14392,"$1.253,59",489,,,,,,,,,,,,,,,
BXJDHA00019641,25/10/2018,20,quinta-feira,Snapchat,1127077,702813,590191,77414,"$6.742,92",2632,,,,,,,,,,,,,,,
BXJDHA00008303,04/10/2018,20,quinta-feira,Facebook,457880,245499,202083,21646,"$1.885,41",260,,,,,,,,,,,,,,,
BXJDHA00027460,17/09/2018,18,segunda-feira,Facebook,9,6,5,1,"$0,09",0,,,,,,,,,,,,,,,
BXJDHA00004664,12/09/2018,20,quarta-feira,Snapchat,1024121,725483,609786,81418,"$7.090,85",2198,,,,,,,,,,,,,,,
BXJDHA00021461,30/10/2018,09,terça-feira,Snapchat,36166,29343,23516,5530,"$481,57",66,,,,,,,,,,,,,,,
BXJDHA00012450,03/11/2018,13,sábado,Facebook,273075,150602,123531,15728,"$1.369,62",488,,,,,,,,,,,,,,,
BXJDHA00027346,13/11/2018,03,terça-feira,Facebook,5,3,3,1,"$0,09",0,,,,,,,,,,,,,,,
BXJDHA00013402,11/11/2018,12,domingo,Snapchat,59460,50084,41495,8743,"$761,25",166,,,,,,,,,,,,,,,
BXJDHA00026268,24/11/2018,07,sábado,Facebook,411,306,264,33,"$2,87",1,,,,,,,,,,,,,,,
BXJDHA00017222,25/09/2018,16,terça-feira,Facebook,357534,183013,153809,16633,"$1.448,13",449,,,,,,,,,,,,,,,
BXJDHA00004797,12/09/2018,17,quarta-feira,Facebook,465774,253865,223609,24962,"$2.173,19",849,,,,,,,,,,,,,,,
BXJDHA00026902,19/11/2018,20,segunda-feira,Snapchat,59,34,34,18,"$1,57",0,,,,,,,,,,,,,,,
BXJDHA00026560,20/10/2018,04,sábado,Snapchat,232,81,78,19,"$1,65",0,,,,,,,,,,,,,,,
BXJDHA00013077,16/11/2018,12,sexta-feira,Facebook,433199,229718,185055,22890,"$1.992,39",778,,,,,,,,,,,,,,,
BXJDHA00024156,17/10/2018,17,quarta-feira,Snapchat,23105,12886,8031,875,"$76,16",27,,,,,,,,,,,,,,,
BXJDHA00016800,19/09/2018,17,quarta-feira,Snapchat,810517,489837,415281,54051,"$4.704,44",1676,,,,,,,,,,,,,,,
BXJDHA00014400,18/11/2018,17,domingo,Facebook,442461,247628,200667,23532,"$2.048,14",729,,,,,,,,,,,,,,,
BXJDHA00016371,24/09/2018,08,segunda-feira,Facebook,279013,195343,169739,24645,"$2.144,83",838,,,,,,,,,,,,,,,
BXJDHA00007848,01/10/2018,12,segunda-feira,Snapchat,42900,18638,6725,545,"$47,43",17,,,,,,,,,,,,,,,
BXJDHA00019710,26/10/2018,09,sexta-feira,Facebook,426128,279967,244542,31414,"$2.733,54",974,,,,,,,,,,,,,,,
BXJDHA00012799,06/11/2018,05,terça-feira,Snapchat,10599,7960,6612,1410,"$122,69",21,,,,,,,,,,,,,,,
BXJDHA00016865,19/09/2018,20,quarta-feira,Snapchat,93901,33425,7971,748,"$65,08",9,,,,,,,,,,,,,,,
BXJDHA00007414,01/10/2018,20,segunda-feira,Snapchat,1315578,780428,662050,85808,"$7.465,42",1630,,,,,,,,,,,,,,,
BXJDHA00023193,13/11/2018,15,terça-feira,Snapchat,18630,9925,4327,710,"$61,77",24,,,,,,,,,,,,,,,
BXJDHA00009722,23/09/2018,14,domingo,Facebook,270861,144897,121954,13444,"$1.169,54",363,,,,,,,,,,,,,,,
BXJDHA00007782,01/10/2018,12,segunda-feira,Facebook,324509,166743,143218,15353,"$1.335,50",476,,,,,,,,,,,,,,,
BXJDHA00014748,23/11/2018,09,sexta-feira,Facebook,415481,303929,263978,40351,"$3.509,94",1251,,,,,,,,,,,,,,,
BXJDHA00019441,25/10/2018,01,quinta-feira,Snapchat,16992,13686,10419,1818,"$158,13",27,,,,,,,,,,,,,,,
BXJDHA00025716,19/10/2018,12,sexta-feira,Facebook,415318,226348,181949,19753,"$1.718,05",612,,,,,,,,,,,,,,,
BXJDHA00008012,30/09/2018,16,domingo,Facebook,361632,201999,172020,17746,"$1.543,48",479,,,,,,,,,,,,,,,
BXJDHA00018073,12/10/2018,21,sexta-feira,Snapchat,43173,18664,8688,866,"$75,32",13,,,,,,,,,,,,,,,
BXJDHA00016433,23/09/2018,20,domingo,Facebook,246738,123776,106051,10701,"$930,53",128,,,,,,,,,,,,,,,
BXJDHA00025590,18/10/2018,18,quinta-feira,Facebook,438529,228754,181175,19549,"$1.699,88",606,,,,,,,,,,,,,,,
BXJDHA00011928,05/11/2018,10,segunda-feira,Facebook,156406,113472,96872,15996,"$1.390,78",496,,,,,,,,,,,,,,,
BXJDHA00007099,28/09/2018,07,sexta-feira,Snapchat,1328,401,372,76,"$6,61",1,,,,,,,,,,,,,,,
BXJDHA00006038,17/09/2018,15,segunda-feira,Facebook,261816,133651,112981,12409,"$1.078,87",335,,,,,,,,,,,,,,,
BXJDHA00007250,03/10/2018,12,quarta-feira,Facebook,331502,174021,148460,16945,"$1.473,20",458,,,,,,,,,,,,,,,
BXJDHA00010212,18/10/2018,13,quinta-feira,Facebook,401995,262493,225429,27963,"$2.431,01",867,,,,,,,,,,,,,,,
BXJDHA00010243,18/10/2018,14,quinta-feira,Facebook,408680,255959,220333,25755,"$2.238,90",386,,,,,,,,,,,,,,,
BXJDHA00023548,18/11/2018,18,domingo,Facebook,838,563,458,55,"$4,78",1,,,,,,,,,,,,,,,
BXJDHA00020214,22/10/2018,19,segunda-feira,Facebook,492860,246482,199614,22203,"$1.929,32",688,,,,,,,,,,,,,,,
BXJDHA00017469,22/09/2018,11,sábado,Facebook,307179,168355,148525,17762,"$1.543,41",604,,,,,,,,,,,,,,,
BXJDHA00007220,03/10/2018,10,quarta-feira,Facebook,325795,206510,180843,23421,"$2.035,13",632,,,,,,,,,,,,,,,
BXJDHA00021200,01/11/2018,00,quinta-feira,Snapchat,90533,61465,51500,8151,"$708,17",220,,,,,,,,,,,,,,,
BXJDHA00013421,11/11/2018,14,domingo,Snapchat,1926,1274,1225,283,"$24,59",3,,,,,,,,,,,,,,,
BXJDHA00008785,07/10/2018,19,domingo,Facebook,447039,238657,199988,21293,"$1.849,86",319,,,,,,,,,,,,,,,
BXJDHA00024197,17/10/2018,02,quarta-feira,Snapchat,4019,2773,1575,170,"$14,77",2,,,,,,,,,,,,,,,
BXJDHA00013577,17/11/2018,16,sábado,Facebook,415417,222716,183356,21784,"$1.892,36",261,,,,,,,,,,,,,,,
BXJDHA00018795,12/10/2018,09,sexta-feira,Facebook,362050,228599,194310,24357,"$2.115,77",828,,,,,,,,,,,,,,,
BXJDHA00005262,14/09/2018,17,sexta-feira,Snapchat,972386,699031,591202,78597,"$6.827,03",2437,,,,,,,,,,,,,,,
BXJDHA00004740,13/09/2018,16,quinta-feira,Snapchat,975479,706008,598508,76545,"$6.648,40",2373,,,,,,,,,,,,,,,
BXJDHA00002602,01/09/2018,19,sábado,Snapchat,1423989,920556,769933,97044,"$8.428,74",1844,,,,,,,,,,,,,,,
BXJDHA00022872,14/11/2018,14,quarta-feira,Facebook,221882,159125,136649,19620,"$1.704,01",608,,,,,,,,,,,,,,,
BXJDHA00014655,22/11/2018,23,quinta-feira,Snapchat,958155,570567,475949,61267,"$5.320,67",2083,,,,,,,,,,,,,,,
BXJDHA00023199,12/11/2018,22,segunda-feira,Snapchat,19759,10975,5964,628,"$54,54",21,,,,,,,,,,,,,,,
BXJDHA00022079,28/10/2018,20,domingo,Snapchat,27997,16230,8425,833,"$72,34",10,,,,,,,,,,,,,,,
BXJDHA00021177,01/11/2018,06,quinta-feira,Facebook,99032,70401,62378,10592,"$919,81",360,,,,,,,,,,,,,,,
BXJDHA00010341,18/10/2018,12,quinta-feira,Snapchat,22825,14561,8995,1129,"$98,02",38,,,,,,,,,,,,,,,
BXJDHA00013166,16/11/2018,03,sexta-feira,Facebook,654,468,388,48,"$4,17",1,,,,,,,,,,,,,,,
BXJDHA00006735,21/09/2018,06,sexta-feira,Facebook,96694,66869,59164,8794,"$763,43",299,,,,,,,,,,,,,,,
BXJDHA00015343,22/11/2018,15,quinta-feira,Snapchat,19578,8381,5368,775,"$67,27",12,,,,,,,,,,,,,,,
BXJDHA00005859,15/09/2018,17,sábado,Facebook,432561,269869,238657,29568,"$2.566,28",1005,,,,,,,,,,,,,,,
BXJDHA00027136,09/09/2018,04,domingo,Snapchat,29,3,3,3,"$0,26",0,,,,,,,,,,,,,,,
BXJDHA00007504,02/10/2018,13,terça-feira,Facebook,346839,223616,197244,23381,"$2.029,07",444,,,,,,,,,,,,,,,
BXJDHA00014817,23/11/2018,07,sexta-feira,Facebook,387,297,269,44,"$3,82",1,,,,,,,,,,,,,,,
BXJDHA00007024,27/09/2018,20,quinta-feira,Snapchat,82839,38069,7025,846,"$73,41",16,,,,,,,,,,,,,,,
BXJDHA00008013,30/09/2018,14,domingo,Facebook,338455,226016,197510,23814,"$2.066,25",810,,,,,,,,,,,,,,,
BXJDHA00006671,21/09/2018,11,sexta-feira,Facebook,370038,189762,159343,18144,"$1.574,02",218,,,,,,,,,,,,,,,
BXJDHA00024373,15/11/2018,11,quinta-feira,Facebook,426660,277763,241250,32731,"$2.839,45",491,,,,,,,,,,,,,,,
BXJDHA00012167,09/11/2018,07,sexta-feira,Facebook,173172,101948,87762,11505,"$998,06",138,,,,,,,,,,,,,,,
BXJDHA00005541,14/09/2018,16,sexta-feira,Snapchat,963684,697654,592215,78308,"$6.793,00",2662,,,,,,,,,,,,,,,
BXJDHA00006914,27/09/2018,19,quinta-feira,Snapchat,80552,37921,7037,829,"$71,90",22,,,,,,,,,,,,,,,
BXJDHA00018336,09/10/2018,19,terça-feira,Snapchat,44616,21972,9915,1126,"$97,66",35,,,,,,,,,,,,,,,
BXJDHA00011483,04/11/2018,13,domingo,Snapchat,13563,8204,4626,541,"$46,92",6,,,,,,,,,,,,,,,
BXJDHA00018011,13/10/2018,07,sábado,Facebook,165817,104963,89828,12885,"$1.117,41",155,,,,,,,,,,,,,,,
BXJDHA00016435,24/09/2018,15,segunda-feira,Facebook,298335,157326,130059,14196,"$1.231,09",213,,,,,,,,,,,,,,,
BXJDHA00009145,06/10/2018,08,sábado,Facebook,177252,106549,92212,11855,"$1.028,01",178,,,,,,,,,,,,,,,
BXJDHA00025270,14/10/2018,22,domingo,Snapchat,1199255,681843,580464,77976,"$6.761,54",1482,,,,,,,,,,,,,,,
BXJDHA00016938,19/09/2018,19,quarta-feira,Facebook,395434,206984,171885,17485,"$1.516,11",542,,,,,,,,,,,,,,,
BXJDHA00011001,26/10/2018,19,sexta-feira,Snapchat,1202969,808813,675337,91602,"$7.941,92",3114,,,,,,,,,,,,,,,
BXJDHA00021486,30/10/2018,14,terça-feira,Snapchat,65538,55245,46049,11910,"$1.032,39",369,,,,,,,,,,,,,,,
BXJDHA00014837,21/11/2018,12,quarta-feira,Facebook,2525,1870,1513,234,"$20,28",3,,,,,,,,,,,,,,,
BXJDHA00011286,03/11/2018,22,sábado,Snapchat,1243345,704892,599587,90849,"$7.873,51",2816,,,,,,,,,,,,,,,
BXJDHA00009266,09/10/2018,17,terça-feira,Facebook,417568,203402,172075,19079,"$1.653,42",515,,,,,,,,,,,,,,,
BXJDHA00016630,27/09/2018,14,quinta-feira,Facebook,301445,192285,167345,19111,"$1.656,15",363,,,,,,,,,,,,,,,
BXJDHA00005698,13/09/2018,17,quinta-feira,Snapchat,38896,19361,8331,852,"$73,83",16,,,,,,,,,,,,,,,
BXJDHA00016160,25/09/2018,17,terça-feira,Facebook,407583,264070,229132,32010,"$2.773,66",864,,,,,,,,,,,,,,,
BXJDHA00006731,21/09/2018,07,sexta-feira,Facebook,216001,147724,130464,17974,"$1.557,33",216,,,,,,,,,,,,,,,
BXJDHA00026967,22/09/2018,04,sábado,Snapchat,171,34,27,4,"$0,35",0,,,,,,,,,,,,,,,
BXJDHA00008316,05/10/2018,16,sexta-feira,Snapchat,862120,597329,507815,71542,"$6.197,56",2218,,,,,,,,,,,,,,,
BXJDHA00023962,16/10/2018,23,terça-feira,Snapchat,832020,535860,453114,58311,"$5.051,07",1108,,,,,,,,,,,,,,,
BXJDHA00003871,07/09/2018,05,sexta-feira,Snapchat,1881,1184,429,68,"$5,89",1,,,,,,,,,,,,,,,
BXJDHA00019730,26/10/2018,03,sexta-feira,Facebook,55505,33131,28560,3547,"$307,18",96,,,,,,,,,,,,,,,
BXJDHA00018885,12/10/2018,01,sexta-feira,Snapchat,10910,5635,3284,320,"$27,71",11,,,,,,,,,,,,,,,
BXJDHA00009153,06/10/2018,04,sábado,Facebook,40361,24532,21849,2695,"$233,39",92,,,,,,,,,,,,,,,
BXJDHA00015551,10/09/2018,20,segunda-feira,Snapchat,1096751,834329,702144,95224,"$8.245,64",1143,,,,,,,,,,,,,,,
BXJDHA00011048,26/10/2018,21,sexta-feira,Snapchat,1393916,774836,656943,92917,"$8.045,77",2509,,,,,,,,,,,,,,,
BXJDHA00012870,06/11/2018,01,terça-feira,Snapchat,787,325,314,81,"$7,01",3,,,,,,,,,,,,,,,
BXJDHA00014192,21/11/2018,06,quarta-feira,Facebook,113719,82840,72945,15688,"$1.358,36",424,,,,,,,,,,,,,,,
BXJDHA00019742,26/10/2018,05,sexta-feira,Facebook,28448,18257,15959,2314,"$200,35",62,,,,,,,,,,,,,,,
BXJDHA00027419,18/09/2018,23,terça-feira,Facebook,8,5,5,2,"$0,17",0,,,,,,,,,,,,,,,
BXJDHA00009384,08/10/2018,19,segunda-feira,Facebook,528471,322450,280101,33410,"$2.892,68",1036,,,,,,,,,,,,,,,
BXJDHA00015765,18/09/2018,19,terça-feira,Facebook,507137,309043,269980,32340,"$2.799,80",1100,,,,,,,,,,,,,,,
BXJDHA00019290,25/10/2018,12,quinta-feira,Facebook,424449,234956,188139,20572,"$1.780,89",638,,,,,,,,,,,,,,,
BXJDHA00023922,21/10/2018,14,domingo,Snapchat,1484,1035,984,265,"$22,94",8,,,,,,,,,,,,,,,
BXJDHA00007035,27/09/2018,22,quinta-feira,Snapchat,46055,21465,7468,728,"$63,01",25,,,,,,,,,,,,,,,
BXJDHA00011668,07/11/2018,21,quarta-feira,Facebook,580126,297212,234399,25906,"$2.242,22",492,,,,,,,,,,,,,,,
BXJDHA00009531,08/10/2018,01,segunda-feira,Snapchat,10039,6237,2812,305,"$26,40",10,,,,,,,,,,,,,,,
BXJDHA00013140,15/11/2018,21,quinta-feira,Snapchat,24947,12348,7932,653,"$56,51",20,,,,,,,,,,,,,,,
BXJDHA00009425,09/10/2018,13,terça-feira,Facebook,180499,119934,103635,14494,"$1.254,12",174,,,,,,,,,,,,,,,
BXJDHA00013964,19/11/2018,22,segunda-feira,Snapchat,18838,9494,5589,526,"$45,51",14,,,,,,,,,,,,,,,
BXJDHA00017493,22/09/2018,12,sábado,Facebook,298459,150611,128090,14814,"$1.281,75",504,,,,,,,,,,,,,,,
BXJDHA00016380,24/09/2018,16,segunda-feira,Facebook,345700,175655,148253,16192,"$1.400,93",502,,,,,,,,,,,,,,,
BXJDHA00015064,24/11/2018,01,sábado,Facebook,89713,64287,55634,7709,"$666,91",146,,,,,,,,,,,,,,,
BXJDHA00005705,14/09/2018,01,sexta-feira,Snapchat,10298,5036,1759,206,"$17,82",2,,,,,,,,,,,,,,,
BXJDHA00005316,15/09/2018,15,sábado,Facebook,211635,139952,123420,16240,"$1.404,83",503,,,,,,,,,,,,,,,
BXJDHA00017627,03/10/2018,20,quarta-feira,Snapchat,1191163,728543,618273,87862,"$7.600,19",1054,,,,,,,,,,,,,,,
BXJDHA00022413,05/11/2018,14,segunda-feira,Snapchat,1820,1037,998,318,"$27,51",11,,,,,,,,,,,,,,,
BXJDHA00017978,13/10/2018,01,sábado,Facebook,118614,69614,59175,7210,"$623,53",195,,,,,,,,,,,,,,,
BXJDHA00007339,02/10/2018,20,terça-feira,Snapchat,74732,28602,8132,711,"$61,48",11,,,,,,,,,,,,,,,
BXJDHA00022373,07/11/2018,14,quarta-feira,Snapchat,11784,6930,3584,524,"$45,31",6,,,,,,,,,,,,,,,
BXJDHA00016816,19/09/2018,22,quarta-feira,Snapchat,1113540,671049,568824,77650,"$6.714,07",1475,,,,,,,,,,,,,,,
BXJDHA00005264,15/09/2018,16,sábado,Facebook,375159,234119,208257,25651,"$2.217,93",693,,,,,,,,,,,,,,,
BXJDHA00006679,21/09/2018,16,sexta-feira,Snapchat,1077176,733435,624610,79873,"$6.905,99",1198,,,,,,,,,,,,,,,
BXJDHA00012871,06/11/2018,06,terça-feira,Snapchat,743,532,516,133,"$11,50",2,,,,,,,,,,,,,,,
BXJDHA00020900,31/10/2018,05,quarta-feira,Snapchat,11302,9386,7687,1790,"$154,75",48,,,,,,,,,,,,,,,
BXJDHA00007022,27/09/2018,21,quinta-feira,Snapchat,84267,37203,6947,811,"$70,11",22,,,,,,,,,,,,,,,
BXJDHA00005061,11/09/2018,20,terça-feira,Facebook,511504,236641,200806,19837,"$1.714,78",674,,,,,,,,,,,,,,,
BXJDHA00024384,14/11/2018,21,quarta-feira,Facebook,641151,327898,263322,29415,"$2.542,67",912,,,,,,,,,,,,,,,
BXJDHA00006658,20/09/2018,18,quinta-feira,Snapchat,1071549,707838,601220,78635,"$6.796,92",1494,,,,,,,,,,,,,,,
BXJDHA00004565,09/09/2018,16,domingo,Facebook,338661,187697,162725,19748,"$1.706,91",237,,,,,,,,,,,,,,,
BXJDHA00004741,12/09/2018,21,quarta-feira,Snapchat,1020359,710820,600505,82916,"$7.166,50",1244,,,,,,,,,,,,,,,
BXJDHA00010266,18/10/2018,17,quinta-feira,Facebook,454446,243845,194423,20263,"$1.751,33",628,,,,,,,,,,,,,,,
BXJDHA00009200,06/10/2018,02,sábado,Snapchat,17142,10454,3577,387,"$33,45",10,,,,,,,,,,,,,,,
BXJDHA00018136,09/10/2018,21,terça-feira,Snapchat,1263187,780894,667524,92686,"$8.010,62",1761,,,,,,,,,,,,,,,
BXJDHA00022809,14/11/2018,17,quarta-feira,Facebook,489700,271154,223380,25756,"$2.226,01",876,,,,,,,,,,,,,,,
BXJDHA00018859,12/10/2018,06,sexta-feira,Facebook,54572,37568,31900,4797,"$414,59",72,,,,,,,,,,,,,,,
BXJDHA00014161,21/11/2018,14,quarta-feira,Facebook,252471,165536,129760,17719,"$1.531,28",266,,,,,,,,,,,,,,,
BXJDHA00009166,06/10/2018,14,sábado,Snapchat,46815,22022,6422,794,"$68,61",15,,,,,,,,,,,,,,,
BXJDHA00019648,26/10/2018,10,sexta-feira,Facebook,443846,280822,242312,30195,"$2.608,91",574,,,,,,,,,,,,,,,
BXJDHA00020583,20/10/2018,02,sábado,Snapchat,3486,2403,1606,234,"$20,21",8,,,,,,,,,,,,,,,
BXJDHA00008652,07/10/2018,08,domingo,Facebook,164670,111806,98298,14604,"$1.261,52",453,,,,,,,,,,,,,,,
BXJDHA00020928,31/10/2018,12,quarta-feira,Facebook,41,29,21,4,"$0,35",0,,,,,,,,,,,,,,,
BXJDHA00024661,10/11/2018,12,sábado,Snapchat,67168,52003,43042,9583,"$827,61",144,,,,,,,,,,,,,,,
BXJDHA00010920,28/10/2018,16,domingo,Snapchat,19137,12786,6795,756,"$65,29",23,,,,,,,,,,,,,,,
BXJDHA00003918,10/09/2018,16,segunda-feira,Facebook,364965,212059,187777,23617,"$2.039,51",732,,,,,,,,,,,,,,,
BXJDHA00012838,06/11/2018,10,terça-feira,Snapchat,1631,914,888,262,"$22,62",5,,,,,,,,,,,,,,,
BXJDHA00016850,19/09/2018,21,quarta-feira,Facebook,490513,235980,194950,19479,"$1.681,95",526,,,,,,,,,,,,,,,
BXJDHA00014705,22/11/2018,19,quinta-feira,Snapchat,1044762,649065,541579,74378,"$6.422,30",893,,,,,,,,,,,,,,,
BXJDHA00009039,05/10/2018,19,sexta-feira,Snapchat,1012630,671661,565811,77681,"$6.707,39",2641,,,,,,,,,,,,,,,
BXJDHA00004380,08/09/2018,05,sábado,Snapchat,1758,1210,473,69,"$5,96",2,,,,,,,,,,,,,,,
BXJDHA00003563,05/09/2018,23,quarta-feira,Snapchat,26739,11587,4039,331,"$28,58",4,,,,,,,,,,,,,,,
BXJDHA00018434,11/10/2018,12,quinta-feira,Facebook,404406,209390,165213,18364,"$1.585,54",496,,,,,,,,,,,,,,,
BXJDHA00002739,02/09/2018,12,domingo,Facebook,147430,97174,86158,13542,"$1.169,06",460,,,,,,,,,,,,,,,
BXJDHA00006670,21/09/2018,15,sexta-feira,Snapchat,948808,657243,560140,72882,"$6.291,44",1385,,,,,,,,,,,,,,,
BXJDHA00016149,26/09/2018,16,quarta-feira,Facebook,366362,214289,186237,20619,"$1.779,81",701,,,,,,,,,,,,,,,
BXJDHA00012234,09/11/2018,08,sexta-feira,Facebook,335852,214797,189715,26343,"$2.273,84",817,,,,,,,,,,,,,,,
BXJDHA00004539,09/09/2018,14,domingo,Facebook,108522,66749,58092,8659,"$747,39",294,,,,,,,,,,,,,,,
BXJDHA00008135,30/09/2018,09,domingo,Snapchat,2392,917,843,139,"$12,00",2,,,,,,,,,,,,,,,
BXJDHA00022557,12/11/2018,10,segunda-feira,Snapchat,63072,52310,43254,8775,"$757,38",298,,,,,,,,,,,,,,,
BXJDHA00010719,28/10/2018,13,domingo,Snapchat,22442,17577,13467,2834,"$244,60",96,,,,,,,,,,,,,,,
BXJDHA00024500,15/11/2018,13,quinta-feira,Snapchat,19146,9917,6089,727,"$62,74",20,,,,,,,,,,,,,,,
BXJDHA00008404,05/10/2018,16,sexta-feira,Snapchat,37696,19574,8156,942,"$81,29",18,,,,,,,,,,,,,,,
BXJDHA00020367,23/10/2018,03,terça-feira,Snapchat,1433,1134,591,160,"$13,81",5,,,,,,,,,,,,,,,
BXJDHA00019403,24/10/2018,21,quarta-feira,Facebook,606668,288612,228995,22879,"$1.974,03",275,,,,,,,,,,,,,,,
BXJDHA00021853,30/10/2018,04,terça-feira,Snapchat,261,102,102,25,"$2,16",0,,,,,,,,,,,,,,,
BXJDHA00006482,18/09/2018,11,terça-feira,Facebook,121627,83802,72069,10601,"$914,47",286,,,,,,,,,,,,,,,
BXJDHA00027434,15/11/2018,01,quinta-feira,Snapchat,27,15,15,1,"$0,09",0,,,,,,,,,,,,,,,
BXJDHA00002879,03/09/2018,21,segunda-feira,Snapchat,1149409,759746,643432,88572,"$7.638,46",1063,,,,,,,,,,,,,,,
BXJDHA00009024,06/10/2018,14,sábado,Snapchat,926825,636938,539586,81036,"$6.987,86",2512,,,,,,,,,,,,,,,
BXJDHA00009165,06/10/2018,05,sábado,Facebook,28724,17867,15526,2056,"$177,28",70,,,,,,,,,,,,,,,
BXJDHA00020810,31/10/2018,13,quarta-feira,Facebook,224883,131717,106190,13002,"$1.121,04",351,,,,,,,,,,,,,,,
BXJDHA00008042,29/09/2018,17,sábado,Facebook,367476,206935,174465,18851,"$1.625,22",509,,,,,,,,,,,,,,,
BXJDHA00025753,18/10/2018,18,quinta-feira,Snapchat,26892,12708,6892,760,"$65,52",11,,,,,,,,,,,,,,,
BXJDHA00016952,19/09/2018,22,quarta-feira,Snapchat,84415,31188,7830,823,"$70,95",22,,,,,,,,,,,,,,,
BXJDHA00017736,04/10/2018,07,quinta-feira,Facebook,202356,145828,128424,20030,"$1.726,65",621,,,,,,,,,,,,,,,
BXJDHA00010636,14/10/2018,14,domingo,Snapchat,10340,7357,3486,402,"$34,65",8,,,,,,,,,,,,,,,
BXJDHA00020976,31/10/2018,09,quarta-feira,Facebook,36,25,23,3,"$0,26",0,,,,,,,,,,,,,,,
BXJDHA00016329,23/09/2018,18,domingo,Facebook,411466,210265,176778,18486,"$1.593,24",629,,,,,,,,,,,,,,,
BXJDHA00013914,20/11/2018,05,terça-feira,Facebook,51397,33606,28659,4418,"$380,73",137,,,,,,,,,,,,,,,
BXJDHA00011226,27/10/2018,18,sábado,Snapchat,3589,2260,2165,414,"$35,67",13,,,,,,,,,,,,,,,
BXJDHA00007430,01/10/2018,17,segunda-feira,Snapchat,1150007,701628,590880,78203,"$6.737,99",2111,,,,,,,,,,,,,,,
BXJDHA00021485,30/10/2018,03,terça-feira,Snapchat,6249,5067,4086,672,"$57,89",8,,,,,,,,,,,,,,,
BXJDHA00021036,01/11/2018,08,quinta-feira,Facebook,323272,173325,148301,17993,"$1.549,83",558,,,,,,,,,,,,,,,
BXJDHA00018686,11/10/2018,20,quinta-feira,Snapchat,1193728,688311,586729,76347,"$6.575,87",2061,,,,,,,,,,,,,,,
BXJDHA00019072,24/10/2018,11,quarta-feira,Snapchat,24433,18558,14092,3361,"$289,47",64,,,,,,,,,,,,,,,
